1.250000000000000026e-04 2.802671729324399466e-02
1.000000000000000021e-03 2.921514179612420214e+00
8.000000000000000167e-03 2.173140800910626425e+01
1.250000000000000000e-01 9.465367710076951369e+01
3.430000000000000271e-01 1.085736131872930201e+02
7.289999999999999813e-01 1.146225549741632506e+02
1.000000000000000000e+00 1.163997226860508363e+02
2.700000000000000000e+01 1.207571343442527052e+02
1.250000000000000000e+02 1.211120286194007321e+02
