1.250000000000000026e-04 2.620335362634633263e-04
1.000000000000000021e-03 1.173107288723356095e-01
8.000000000000000167e-03 4.745119967292671936e-01
1.250000000000000000e-01 7.380722957089637104e-01
3.430000000000000271e-01 8.660592966374364154e-01
7.289999999999999813e-01 8.882810584816559496e-01
1.000000000000000000e+00 9.176840478780537991e-01
2.700000000000000000e+01 9.433817522966199132e-01
1.250000000000000000e+02 9.422112628826431191e-01
